rxcui,ndc,ndc_source
310385,68387012060,current
310385,68387012090,current
310385,68645013054,current
310385,68788790901,current
310385,68788790903,current
310385,68788790906,current
310385,68788790909,current
310385,69367023601,current
310385,69367023610,current
310385,70518041700,current
310385,70518041701,current
310385,70518041702,current
310385,70518041703,current
310385,70518135902,current
310385,70518161900,current
310385,70518161901,current
310385,70518161902,current
310385,70518442000,current
310385,70518454300,current
310385,70518454301,current
310385,70518454302,current
310385,70518457600,current
310385,70934007730,current
310385,70934014130,current
310385,70934014190,current
310385,70934083330,current
310385,71205012530,current
310385,71205012560,current
310385,71205012590,current
310385,71205017830,current
310385,71205017860,current
310385,71205017890,current
310385,71205097500,current
310385,71205097511,current
310385,71205097530,current
310385,71205097555,current
310385,71205097560,current
310385,71205097572,current
310385,71205097590,current
310385,71209004101,current
310385,71209004105,current
310385,71209004110,current
310385,71209004111,current
310385,71335092301,current
310385,71335092302,current
310385,71335092303,current
310385,71335092304,current
310385,71335092305,current
310385,71335092306,current
310385,71335092307,current
310385,71335092308,current
310385,71335092309,current
310385,71335092401,current
310385,71335092402,current
310385,71335092403,current
310385,71335092404,current
310385,71335092405,current
310385,71335092406,current
310385,71335092407,current
310385,71335092408,current
310385,71335092409,current
310385,71335202001,current
310385,71335202002,current
310385,71335202003,current
310385,71335202004,current
310385,71335202005,current
310385,71335202006,current
310385,71335202007,current
310385,71335202008,current
310385,71335202009,current
310385,71610069930,current
310385,71610069953,current
310385,71610069960,current
310385,71610069970,current
310385,71610069980,current
310385,71610069992,current
310385,72189065630,current
310385,72189065660,current
310385,72189065690,current
310385,72241000805,current
310385,72241000810,current
310385,72241000811,current
310385,72241000822,current
310385,72603048901,current
310385,72603048902,current
310385,72789054521,current
310385,72789054530,current
310385,72789054590,current
310385,76365010202,current
310385,76365010204,current
310385,76365010206,current
310385,77771011401,current
310385,77771011410,current
310385,80425031301,current
310385,80425031302,current
310385,80425031303,current
310385,82009010110,current
310385,82868009830,current
310385,82868009890,current
310385,83008004730,current
310385,83008004790,current
310385,83209072106,current
310385,83209072110,current
310385,83209072115,current
310385,83209072120,current
310385,83209072130,current
310385,83209072160,current
310385,87441003101,current
310436,00378272191,current
310436,00904710404,current
310436,10147088106,current
310436,24979072204,current
310436,51079046920,current
310436,51079085201,current
310436,51079085203,current
310436,51407090660,current
310436,55111040760,current
310436,57237004960,current
310436,60505254206,current
310436,63739099933,current
310436,65862045819,current
310436,65862045860,current
310436,65862045899,current
310436,68084072911,current
310436,68084072921,current
310436,68382017714,current
310436,70436000406,current
310436,71335276601,current
310436,71335276602,current
310798,00172208360,current
310798,00172208380,current
310798,00378360101,current
310798,00378360110,current
310798,00527141301,current
310798,00527141310,current
310798,00615845005,current
310798,00615845039,current
310798,16729018301,current
310798,16729018317,current
310798,23155000801,current
310798,23155000805,current
310798,23155000810,current
310798,23155000818,current
310798,23155004701,current
310798,23155004710,current
310798,23155013801,current
310798,23155013810,current
310798,29300012801,current
310798,29300012805,current
310798,29300012810,current
310798,29300012850,current
310798,33358016420,current
310798,33358016430,current
310798,42708002830,current
310798,42708007930,current
310798,42708016430,current
310798,43063001012,current
310798,43063001030,current
310798,43063001045,current
310798,43063001060,current
310798,43063001090,current
310798,43063001098,current
310798,43063075501,current
310798,43063075507,current
310798,43063075530,current
310798,43063075560,current
310798,43063075590,current
310798,43063075595,current
310798,43063093301,current
310798,43353024130,current
310798,43353024145,current
310798,43353024160,current
310798,43353071915,current
310798,43353071930,current
310798,43353071945,current
310798,43353071953,current
310798,43353071960,current
310798,43353071965,current
310798,43353071973,current
310798,43353071980,current
310798,43353073215,current
310798,43353073230,current
310798,43353073245,current
310798,43353073253,current
310798,43353073260,current
310798,43547039701,current
310798,43547039703,current
310798,43547039705,current
310798,43547039710,current
310798,43547039711,current
310798,43547039715,current
310798,43547039750,current
310798,50090014000,current
310798,50090014001,current
310798,50090014008,current
310798,50090014100,current
310798,50090270600,current
310798,50090272700,current
310798,50090272701,current
310798,50090272708,current
310798,50090274400,current
310798,50090505700,current
310798,50090533300,current
310798,50090601400,current
310798,50090615700,current
310798,50090615701,current
310798,50090615708,current
310798,50090615800,current
310798,50090616000,current
310798,50111088601,current
310798,50111088603,current
310798,50228011110,current
310798,50228011130,current
310798,51407033101,current
310798,51407033110,current
310798,51407033190,current
310798,51655008826,current
310798,51655008852,current
310798,51655012624,current
310798,51655027226,current
310798,51655027252,current
310798,51655051526,current
310798,51655051552,current
310798,51655083126,current
310798,51655083152,current
310798,52959013200,current
310798,52959013230,current
310798,52959013260,current
310798,53217023260,current
310798,55154148300,current
310798,55700000630,current
310798,55700000690,current
310798,55700030130,current
310798,55700030160,current
310798,55700030190,current
310798,58864025001,current
310798,58864025030,current
310798,58864025060,current
310798,58864025090,current
310798,60429021890,current
310798,60505264001,current
310798,60505264007,current
310798,60687059301,current
310798,60687059311,current
310798,60687089401,current
310798,60687089411,current
310798,60760019930,current
310798,60760019990,current
310798,60760031530,current
310798,60760031590,current
310798,61919029303,current
310798,61919029315,current
310798,61919029320,current
310798,61919029330,current
310798,61919029360,current
310798,61919029390,current
310798,62135044805,current
310798,62135044890,current
310798,63187026710,current
310798,63187036700,current
310798,63187036703,current
310798,63187036710,current
310798,63187036714,current
310798,63187036730,current
310798,63187036760,current
310798,63187036790,current
310798,63187044030,current
310798,63187044060,current
310798,63187044090,current
310798,63304091401,current
310798,63304091410,current
310798,63629121801,current
310798,63629121901,current
310798,63629140001,current
310798,63629140002,current
310798,63629140003,current
310798,63629140004,current
310798,63629140005,current
310798,63629140006,current
310798,63629140007,current
310798,63629899101,current
310798,63629899102,current
310798,63629899103,current
310798,64125013101,current
310798,64125013110,current
310798,65243003903,current
310798,65862013301,current
310798,65862013399,current
310798,66267010614,current
310798,66267010630,current
310798,66267010660,current
310798,66267010690,current
310798,66267010691,current
310798,67296204303,current
310798,67296228009,current
310798,67544036915,current
310798,67544036930,current
310798,68071241101,current
310798,68071241102,current
310798,68071241103,current
310798,68071241106,current
310798,68071241109,current
310798,68071481901,current
310798,68071493307,current
310798,68071493309,current
310798,68071496301,current
310798,68071496309,current
310798,68071521102,current
310798,68387053730,current
310798,68645051001,current
310798,68645051054,current
310798,68645051070,current
310798,68788812600,current
310798,68788812601,current
310798,68788812603,current
310798,68788812606,current
310798,68788812609,current
310798,68788851700,current
310798,68788851701,current
310798,68788851703,current
310798,68788851706,current
310798,68788851709,current
310798,69315013101,current
310798,69315013110,current
310798,69315013150,current
310798,69367012204,current
310798,69367012207,current
310798,69584036110,current
310798,69584036190,current
310798,69584036195,current
310798,70518374900,current
310798,70518411300,current
310798,70518435900,current
310798,70518435901,current
310798,70518435902,current
310798,70934007430,current
310798,70934007490,current
310798,71205041914,current
310798,71205041930,current
310798,71205041960,current
310798,71205041990,current
310798,71205079330,current
310798,71205079360,current
310798,71205079390,current
310798,71335026900,current
310798,71335026901,current
310798,71335026902,current
310798,71335026903,current
310798,71335026904,current
310798,71335026905,current
310798,71335026906,current
310798,71335026907,current
310798,71335026908,current
310798,71335026909,current
310798,71335065200,current
310798,71335065201,current
310798,71335065202,current
310798,71335065203,current
310798,71335065204,current
310798,71335065205,current
310798,71335065206,current
310798,71335065207,current
310798,71335065208,current
310798,71335065209,current
310798,71335148100,current
310798,71335148101,current
310798,71335148102,current
310798,71335148103,current
310798,71335148104,current
310798,71335148105,current
310798,71335148106,current
310798,71335148107,current
310798,71335148108,current
310798,71335148109,current
310798,71610001415,current
310798,71610001430,current
310798,71610001445,current
310798,71610001453,current
310798,71610001460,current
310798,71610026115,current
310798,71610048815,current
310798,71610048830,current
310798,71610048845,current
310798,71610048853,current
310798,71610048860,current
310798,72162135600,current
310798,72162135601,current
310798,72789029630,current
310798,72789029660,current
310798,72789029690,current
310798,72789038190,current
310798,72789051230,current
310798,72789051260,current
310798,72789051290,current
310798,76282015401,current
310798,76282015405,current
310798,76282015410,current
310798,76282015490,current
310798,82804097200,current
310798,82804097211,current
310798,82804097230,current
310798,82804097255,current
310798,82804097260,current
310798,82804097272,current
310798,82804097290,current
310798,87441003801,current
310965,00113007471,current
310965,00113007478,current
310965,00113051771,current
310965,00113051778,current
310965,00113060402,current
310965,00113060452,current
310965,00113060462,current
310965,00113060471,current
310965,00113060476,current
310965,00113060478,current
310965,00113060482,current
310965,00113060485,current
310965,00113060490,current
310965,00113060493,current
310965,00113062862,current
310965,00113062871,current
310965,00113062878,current
310965,00113064762,current
310965,00113064771,current
310965,00113064776,current
310965,00113064778,current
310965,00113064782,current
310965,00113066971,current
310965,00113099585,current
310965,00113121209,current
310965,00113121254,current
310965,00113121285,current
310965,00363029103,current
310965,00363029108,current
310965,00363029112,current
310965,00363029114,current
310965,00363029115,current
310965,00363029116,current
310965,00363029125,current
310965,00363029129,current
310965,00363029137,current
310965,00363029199,current
310965,00363029208,current
310965,00363029212,current
310965,00363029214,current
310965,00363029215,current
310965,00363029217,current
310965,00363029237,current
310965,00363029258,current
310965,00363039116,current
310965,00363039208,current
310965,00363039212,current
310965,00363039214,current
310965,00363039215,current
310965,00363039216,current
310965,00363039220,current
310965,00363039237,current
310965,00363039308,current
310965,00363039312,current
310965,00363039314,current
310965,00363039315,current
310965,00363039320,current
310965,00363039337,current
310965,00363043812,current
310965,00363043815,current
310965,00363043832,current
310965,00363043837,current
310965,00363043899,current
310965,00363060452,current
310965,00363060462,current
310965,00363060471,current
310965,00363060476,current
310965,00363060478,current
310965,00363060482,current
310965,00363070578,current
310965,00363090949,current
310965,00363091027,current
310965,00363151778,current
310965,00363438112,current
310965,00363959321,current
310965,00363959407,current
310965,00363959410,current
310965,00363960001,current
310965,00363960005,current
310965,00363960031,current
310965,00363960042,current
310965,00363960050,current
310965,00363960101,current
310965,00363960105,current
310965,00363960110,current
310965,00363960115,current
310965,00363960120,current
310965,00363960142,current
310965,00363960150,current
310965,00363960197,current
310965,00363961101,current
310965,00363961105,current
310965,00363961110,current
310965,00363961131,current
310965,00363961150,current
310965,00363961201,current
310965,00363961205,current
310965,00363961226,current
310965,00363961250,current
310965,00404001713,current
310965,00404001799,current
310965,00536108901,current
310965,00536139047,current
310965,00536139048,current
310965,00761037310,current
310965,00761037320,current
310965,00761090804,current
310965,00869363010,current
310965,00869363110,current
310965,00904674724,current
310965,00904674740,current
310965,00904674751,current
310965,00904674759,current
310965,00904674770,current
310965,00904674780,current
310965,00904791224,current
310965,00904791251,current
310965,00904791259,current
310965,00904791451,current
310965,00904791459,current
310965,00904791461,current
310965,00924007500,current
310965,00924007501,current
310965,00924007502,current
310965,00924007503,current
310965,00924007504,current
310965,00924007505,current
310965,00924007600,current
310965,00924007601,current
310965,00924007602,current
310965,00924007603,current
310965,00924007604,current
310965,00924007605,current
310965,00927007001,current
310965,00927007053,current
310965,10135014301,current
310965,10135014305,current
310965,10135016213,current
310965,10135018301,current
310965,10135018305,current
310965,10135018310,current
310965,10135018324,current
310965,10135018330,current
310965,10135029005,current
310965,10267384602,current
310965,10267385202,current
310965,10267390902,current
310965,10956067809,current
310965,10956067824,current
310965,10956067850,current
310965,10956067909,current
310965,10956067924,current
310965,10956067950,current
310965,11383006811,current
310965,11383006821,current
310965,11383006823,current
310965,11383006834,current
310965,11383006850,current
310965,11383015111,current
310965,11383015121,current
310965,11383015150,current
310965,11673018383,current
310965,11673051778,current
310965,11673060462,current
310965,11673060471,current
310965,11673060478,current
310965,11673060482,current
310965,11673060485,current
310965,11673060490,current
310965,11673060493,current
310965,11673099020,current
310965,11673099042,current
310965,11673099101,current
310965,11673099105,current
310965,11673099120,current
310965,11673099150,current
310965,11673099188,current
310965,11673099301,current
310965,11673099326,current
310965,11822003220,current
310965,11822029100,current
310965,11822029101,current
310965,11822029102,current
310965,11822029103,current
310965,11822029104,current
310965,11822029105,current
310965,11822029106,current
310965,11822029108,current
310965,11822029109,current
310965,11822029202,current
310965,11822029204,current
310965,11822029205,current
310965,11822029206,current
310965,11822029207,current
310965,11822029208,current
310965,11822030568,current
310965,11822039202,current
310965,11822039204,current
310965,11822039205,current
310965,11822039301,current
310965,11822039302,current
310965,11822039304,current
310965,11822039305,current
310965,11822079060,current
310965,11822660401,current
310965,11822660402,current
310965,11822660403,current
310965,11822660404,current
310965,11822660405,current
310965,11822660406,current
310965,11822789102,current
310965,11822789105,current
310965,11822789109,current
310965,11822789200,current
310965,11822789202,current
310965,11822789205,current
310965,11822789207,current
310965,11822789209,current
310965,11822789302,current
310965,11822789305,current
310965,11822892505,current
310965,11822892509,current
310965,11845010721,current
310965,11845010729,current
310965,11917004938,current
310965,11917005673,current
310965,12634016171,current
310965,15127031201,current
310965,15127031224,current
310965,15127031250,current
310965,15127033501,current
310965,15127033511,current
310965,15127033524,current
310965,15127033550,current
310965,15127090550,current
310965,15127090724,current
310965,15127090750,current
310965,16103039304,current
310965,16103039308,current
310965,16103039310,current
310965,16103039611,current
310965,16103040708,current
310965,21130000601,current
310965,21130000605,current
310965,21130000642,current
310965,21130000653,current
310965,21130026101,current
310965,21130026105,current
310965,21130026142,current
310965,21130026153,current
310965,21130026154,current
310965,21130026156,current
310965,21130035805,current
310965,21130035810,current
310965,21130035850,current
310965,21130035905,current
310965,21130035910,current
310965,21130039314,current
310965,21130039315,current
310965,21130039605,current
310965,21130039625,current
310965,21130081862,current
310965,21130081871,current
310965,21130081878,current
310965,21130081890,current
310965,21130087778,current
310965,21130099201,current
310965,21130099205,current
310965,21130099253,current
310965,24385005878,current
310965,24385005882,current
310965,24385005978,current
310965,24385060414,current
310965,24385060441,current
310965,24385060471,current
310965,24385060476,current
310965,24385060478,current
310965,24385060485,current
310965,24385060490,current
310965,24385064771,current
310965,24385064776,current
310965,24385064778,current
310965,25000011402,current
310965,25000011403,current
310965,25000011414,current
310965,25000011420,current
310965,25000011430,current
310965,25000011470,current
310965,25000011471,current
310965,25000011493,current
310965,25000011498,current
310965,25000011702,current
310965,25000011703,current
310965,25000011714,current
310965,25000011720,current
310965,25000011730,current
310965,25000011769,current
310965,25000011793,current
310965,25000011798,current
310965,25000013502,current
310965,25000013503,current
310965,25000013514,current
310965,25000013530,current
310965,25000013570,current
310965,25000013593,current
310965,25000013598,current
310965,25000013602,current
310965,25000013603,current
310965,25000013614,current
310965,25000013630,current
310965,25000013669,current
310965,25000013671,current
310965,25000013693,current
310965,25000013698,current
310965,29485929102,current
310965,29485929103,current
310965,29485929105,current
310965,30142016705,current
310965,30142051778,current
310965,30142060462,current
310965,30142060471,current
310965,30142060476,current
310965,30142060478,current
310965,30142060485,current
310965,30142060490,current
310965,30142060493,current
310965,30142064762,current
310965,30142064776,current
310965,30142064778,current
310965,33358018500,current
310965,33358018510,current
310965,33358018520,current
310965,33358018530,current
310965,33358018550,current
310965,33358018560,current
310965,36800007471,current
310965,36800007478,current
310965,36800018383,current
310965,36800028603,current
310965,36800029206,current
310965,36800051771,current
310965,36800051778,current
310965,36800060462,current
310965,36800060471,current
310965,36800060476,current
310965,36800060478,current
310965,36800060482,current
310965,36800060485,current
310965,36800060490,current
310965,36800064762,current
310965,36800064771,current
310965,36800064776,current
310965,36800064778,current
310965,36800064790,current
310965,36800066220,current
310965,36800066320,current
310965,36800099306,current
310965,37205060571,current
310965,37808010903,current
310965,37808010908,current
310965,37808010910,current
310965,37808039312,current
310965,37808039313,current
310965,37808041002,current
310965,37808041005,current
310965,37808060462,current
310965,37808060471,current
310965,37808060478,current
310965,37808060485,current
310965,37808064771,current
310965,37808064778,current
310965,37808064785,current
310965,37808064790,current
310965,37808070971,current
310965,37808092108,current
310965,37808092114,current
310965,37808092213,current
310965,37835058101,current
310965,37835058105,current
310965,37835058110,current
310965,37835058125,current
310965,37835058525,current
310965,41163011603,current
310965,41163031202,current
310965,41163031203,current
310965,41163031205,current
310965,41163050906,current
310965,41163050917,current
310965,41163060459,current
310965,41163060462,current
310965,41163060471,current
310965,41163060476,current
310965,41163060478,current
310965,41163060482,current
310965,41163060485,current
310965,41163060490,current
310965,41163064771,current
310965,41163064772,current
310965,41163064776,current
310965,41163064778,current
310965,41226060001,current
310965,41226060042,current
310965,41226060050,current
310965,41226060101,current
310965,41226060105,current
310965,41226060110,current
310965,41226060120,current
310965,41226060125,current
310965,41226060142,current
310965,41226060153,current
310965,41226061201,current
310965,41250060462,current
310965,41250060471,current
310965,41250060476,current
310965,41250060478,current
310965,41250060482,current
310965,41250060485,current
310965,41250060490,current
310965,41250060493,current
310965,41250064771,current
310965,41250064776,current
310965,41250064778,current
310965,41250064782,current
310965,41250064790,current
310965,41250099103,current
310965,41250099320,current
310965,41250099391,current
310965,41520049571,current
310965,41520049578,current
310965,41520060462,current
310965,41520060471,current
310965,41520060476,current
310965,41520060478,current
310965,41520060482,current
310965,41520060485,current
310965,41520060490,current
310965,41520060493,current
310965,41520064771,current
310965,41520064776,current
310965,41520064778,current
310965,41520064785,current
310965,41520064790,current
310965,42507011203,current
310965,42507011208,current
310965,42507039985,current
310965,42507060400,current
310965,42507060401,current
310965,42507060424,current
310965,42507060450,current
310965,42507060451,current
310965,42507060462,current
310965,42507060471,current
310965,42507060478,current
310965,42507060485,current
310965,42507060490,current
310965,42507064700,current
310965,42507064750,current
310965,42507064762,current
310965,42507064771,current
310965,42507064778,current
310965,42507064790,current
310965,42507086503,current
310965,42507090922,current
310965,42681002601,current
310965,42961020304,current
310965,42961020305,current
310965,42961020306,current
310965,42961020307,current
310965,42961020308,current
310965,42961020309,current
310965,43292055626,current
310965,46122022751,current
310965,46122034160,current
310965,46122054890,current
310965,47682010013,current
310965,47682010047,current
310965,47682010064,current
310965,47682010069,current
310965,47682060013,current
310965,47682060047,current
310965,47682060064,current
310965,47682060069,current
310965,47682060099,current
310965,47682060813,current
310965,47682060830,current
310965,47682060833,current
310965,47682060848,current
310965,47682060850,current
310965,47682060899,current
310965,47682060933,current
310965,47682060948,current
310965,47682061033,current
310965,47682061048,current
310965,47682061099,current
310965,47682068333,current
310965,47682068399,current
310965,47682070013,current
310965,47682070047,current
310965,47682070064,current
310965,47682070069,current
310965,47682070099,current
310965,47682070899,current
310965,47682070933,current
310965,47682070948,current
310965,47682071033,current
310965,47682071048,current
310965,47682071099,current
310965,47682071813,current
310965,47682071830,current
310965,47682071833,current
310965,47682071848,current
310965,47682071850,current
310965,47682071899,current
310965,47682078333,current
310965,47682078399,current
310965,47682080813,current
310965,47682080830,current
310965,47682080833,current
310965,47682080848,current
310965,47682080899,current
310965,49035029112,current
310965,49035043890,current
310965,49035051778,current
310965,49035055390,current
310965,49035060400,current
310965,49035060405,current
310965,49035060458,current
310965,49035060462,current
310965,49035060478,current
310965,49035060482,current
310965,49035060485,current
310965,49035060490,current
310965,49035060493,current
310965,49035064778,current
310965,49035064782,current
310965,49035064790,current
310965,49035091212,current
310965,49035091215,current
310965,49314099303,current
310965,49314100303,current
310965,49348008609,current
310965,49348019609,current
310965,49348019610,current
310965,49348019635,current
310965,49348019653,current
310965,49348019654,current
310965,49348070604,current
310965,49348070609,current
310965,49348070610,current
310965,49348070614,current
310965,49348070616,current
310965,49348070636,current
310965,49348070653,current
310965,49348070654,current
310965,49348072609,current
310965,49348072610,current
310965,49348072709,current
310965,49348072710,current
310965,49348080810,current
310965,49348080853,current
310965,49348080910,current
310965,49348080953,current
310965,49348082909,current
310965,49348092709,current
310965,49348092710,current
310965,49483011410,current
310965,49483011417,current
310965,49483011450,current
310965,49483011473,current
310965,49483060001,current
310965,49483060005,current
310965,49483060050,current
310965,49483060100,current
310965,49483060101,current
310965,49483060105,current
310965,49483060110,current
310965,49483060150,current
310965,49483061100,current
310965,49483061101,current
310965,49483061105,current
310965,49483061200,current
310965,49483061201,current
310965,49483061205,current
310965,49483061234,current
310965,49781008708,current
310965,49999007130,current
310965,49999007140,current
310965,50090032204,current
310965,50090280900,current
310965,50090502000,current
310965,50090522300,current
310965,50090522302,current
310965,50090522303,current
310965,50090522304,current
310965,50090522305,current
310965,50090522306,current
310965,50090522307,current
310965,50090522308,current
310965,50090705300,current
310965,50090705303,current
310965,50090705308,current
310965,50090724900,current
310965,50090724903,current
310965,50090724908,current
310965,50332011804,current
310965,50332011807,current
310965,50332011808,current
310965,50332015204,current
310965,50332015207,current
310965,50332015208,current
310965,50844025715,current
310965,50844029101,current
310965,50844029102,current
310965,50844029103,current
310965,50844029108,current
310965,50844029110,current
310965,50844029111,current
310965,50844029112,current
310965,50844029113,current
310965,50844029114,current
310965,50844029115,current
310965,50844029116,current
310965,50844029117,current
310965,50844029124,current
310965,50844029129,current
310965,50844029150,current
310965,50844029199,current
310965,50844029200,current
310965,50844029201,current
310965,50844029202,current
310965,50844029208,current
310965,50844029211,current
310965,50844029212,current
310965,50844029213,current
310965,50844029214,current
310965,50844029215,current
310965,50844029216,current
310965,50844035202,current
310965,50844035212,current
310965,50844035215,current
310965,50844035216,current
310965,50844035302,current
310965,50844035316,current
310965,50844039202,current
310965,50844039208,current
310965,50844039212,current
310965,50844039214,current
310965,50844039215,current
310965,50844039216,current
310965,50844039224,current
310965,50844039250,current
310965,50844039302,current
310965,50844039306,current
310965,50844039308,current
310965,50844039312,current
310965,50844039314,current
310965,50844039315,current
310965,50844039316,current
310965,50844039320,current
310965,50844039358,current
310965,50844043802,current
310965,50844043812,current
310965,50844043816,current
310965,50844092112,current
310965,50844092114,current
310965,51013031954,current
310965,51316018700,current
310965,51316018701,current
310965,51316036530,current
310965,51655035426,current
310965,51655075726,current
310965,51655075752,current
310965,51660042001,current
310965,51660042005,current
310965,51660042010,current
310965,51660042024,current
310965,51660042051,current
310965,51824006401,current
310965,52124001301,current
310965,52605011410,current
310965,52735073201,current
310965,52735073212,current
310965,52735075012,current
310965,52735075101,current
310965,52735075801,current
310965,52735075812,current
310965,52959018700,current
310965,52959018702,current
310965,52959018703,current
310965,52959018710,current
310965,52959018715,current
310965,52959018720,current
310965,52959018721,current
310965,52959018724,current
310965,52959018725,current
310965,52959018730,current
310965,52959018740,current
310965,52959018742,current
310965,52959018750,current
310965,52959018760,current
310965,52959018790,current
310965,53185038101,current
310965,53329067430,current
310965,53746013501,current
310965,53746013502,current
310965,53746013505,current
310965,53746013510,current
310965,53746013524,current
310965,53746013550,current
310965,53746014001,current
310965,53746014010,current
310965,53746014024,current
310965,53746014201,current
310965,53746014210,current
310965,53746014224,current
310965,53746014301,current
310965,53746014310,current
310965,53746014324,current
310965,53746014401,current
310965,53746014410,current
310965,53746014424,current
310965,53746045802,current
310965,53746045810,current
310965,53746046002,current
310965,53746046010,current
310965,53746046202,current
310965,53746046210,current
310965,53942011203,current
310965,53943011102,current
310965,53943011103,current
310965,53943011105,current
310965,53943011108,current
310965,53943011202,current
310965,53943011203,current
310965,53943011208,current
310965,53943029112,current
310965,53943029114,current
310965,53943029115,current
310965,53943029212,current
310965,53943029214,current
310965,53943029215,current
310965,54162094100,current
310965,54162094190,current
310965,55154066900,current
310965,55289067317,current
310965,55289067318,current
310965,55289067320,current
310965,55289067324,current
310965,55289067330,current
310965,55289067350,current
310965,55289067360,current
310965,55289067394,current
310965,55301029103,current
310965,55301029106,current
310965,55301029112,current
310965,55301029114,current
310965,55301029212,current
310965,55301029215,current
310965,55301039215,current
310965,55301039306,current
310965,55301039315,current
310965,55305013301,current
310965,55305013302,current
310965,55305013303,current
310965,55305013304,current
310965,55305013305,current
310965,55319013605,current
310965,55319013624,current
310965,55319013702,current
310965,55319013710,current
310965,55319013750,current
310965,55319025205,current
310965,55319025210,current
310965,55319025224,current
310965,55319025225,current
310965,55319025250,current
310965,55319036625,current
310965,55319089312,current
310965,55681040103,current
310965,55887096120,current
310965,55887096198,current
310965,55887096199,current
310965,55910060462,current
310965,55910060471,current
310965,55910060476,current
310965,55910060478,current
310965,55910060482,current
310965,55910060485,current
310965,55910060490,current
310965,55910060493,current
310965,55910064771,current
310965,55910064778,current
310965,55910075871,current
310965,55910075878,current
310965,55910075885,current
310965,55910076824,current
310965,55910079108,current
310965,55910079196,current
310965,55910084702,current
310965,55910084710,current
310965,55910090142,current
310965,56062051771,current
310965,56062051778,current
310965,56062060471,current
310965,56062060478,current
310965,56062060485,current
310965,56062060490,current
310965,56062064771,current
310965,56062064778,current
310965,56062064785,current
310965,57243029115,current
310965,57344010902,current
310965,57344010903,current
310965,57344010905,current
310965,57344011001,current
310965,57344030903,current
310965,57344030915,current
310965,57344081103,current
310965,57896054001,current
310965,57896094101,current
310965,57896094105,current
310965,57896094110,current
310965,57896094120,current
310965,57896094125,current
310965,57896094150,current
310965,58228618501,current
310965,58602070801,current
310965,58602070802,current
310965,58602070803,current
310965,58602070804,current
310965,58602070805,current
310965,58602070806,current
310965,58602070807,current
310965,58602070808,current
310965,58602070809,current
310965,58602070815,current
310965,58602070817,current
310965,58602070836,current
310965,58602070840,current
310965,58602070841,current
310965,58602070849,current
310965,58602070852,current
310965,58602070853,current
310965,58602070873,current
310965,58602070875,current
310965,58602070879,current
310965,58602070883,current
310965,58602070887,current
310965,58602071301,current
310965,58602071302,current
310965,58602071303,current
310965,58602071305,current
310965,58602071306,current
310965,58602071307,current
310965,58602071308,current
310965,58602071309,current
310965,58602071310,current
310965,58602071315,current
310965,58602071334,current
310965,58602071336,current
310965,58602071340,current
310965,58602071341,current
310965,58602071345,current
310965,58602071348,current
310965,58602071349,current
310965,58602071352,current
310965,58602071353,current
310965,58602071356,current
310965,58602071357,current
310965,58602071358,current
310965,58602071359,current
310965,58602071363,current
310965,58602071371,current
310965,58602071373,current
310965,58602071375,current
310965,58602071383,current
310965,58602071386,current
310965,58602071387,current
310965,58602080107,current
310965,58602080112,current
310965,58602080114,current
310965,58602080115,current
310965,58602080119,current
310965,58602080121,current
310965,58602080129,current
310965,58602080134,current
310965,58602080135,current
310965,58602080136,current
310965,58602080138,current
310965,58602080140,current
310965,58602080141,current
310965,58602080159,current
310965,58602080187,current
310965,58602080188,current
310965,58602080207,current
310965,58602080214,current
310965,58602080221,current
310965,58602080229,current
310965,58602080234,current
310965,58602080238,current
310965,59556085506,current
310965,59556085507,current
310965,59556085508,current
310965,59556085525,current
310965,59556085541,current
310965,59556085542,current
310965,59556085544,current
310965,59556085546,current
310965,59556085606,current
310965,59556085607,current
310965,59556085608,current
310965,59556085625,current
310965,59556085641,current
310965,59556085642,current
310965,59556085644,current
310965,59556085646,current
310965,59556085742,current
310965,59556085743,current
310965,59556085842,current
310965,59556085843,current
310965,59726013950,current
310965,59779007478,current
310965,59779029103,current
310965,59779029105,current
310965,59779029110,current
310965,59779029112,current
310965,59779029113,current
310965,59779029115,current
310965,59779029129,current
310965,59779029158,current
310965,59779029190,current
310965,59779029196,current
310965,59779029198,current
310965,59779029212,current
310965,59779029215,current
310965,59779039208,current
310965,59779039214,current
310965,59779039215,current
310965,59779039315,current
310965,59779043812,current
310965,59779043813,current
310965,59779043815,current
310965,59779051771,current
310965,59779051778,current
310965,59779060400,current
310965,59779060402,current
310965,59779060447,current
310965,59779060462,current
310965,59779060471,current
310965,59779060476,current
310965,59779060478,current
310965,59779060482,current
310965,59779060487,current
310965,59779060490,current
310965,59779060493,current
310965,59779064762,current
310965,59779064771,current
310965,59779064778,current
310965,59779064782,current
310965,59779064785,current
310965,59779064790,current
310965,59779064793,current
310965,60760052924,current
310965,60760094124,current
310965,61245008413,current
310965,61245008513,current
310965,61504010903,current
310965,61504010905,current
310965,61504011003,current
310965,61919012330,current
310965,61919012360,current
310965,62011001401,current
310965,62011001402,current
310965,62011001403,current
310965,62011001407,current
310965,62011001501,current
310965,62011001502,current
310965,62011001503,current
310965,62011022201,current
310965,62011022202,current
310965,62207032041,current
310965,62207032042,current
310965,62207032043,current
310965,62207032046,current
310965,62207032047,current
310965,62207032048,current
310965,62207032049,current
310965,62207032089,current
310965,62207032090,current
310965,62207032091,current
310965,62207032141,current
310965,62207032142,current
